,state,random,RNNTestcov,Stellarbscov,Stellarbtcov,testRNNsc,testRNNsc_cam,nc_ctm,nc_cam,my
0,0.0035587188612099642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035587188612099642
1,0.02491103202846975,0.021352313167259787,0.0035587188612099642,0.0,0.0,0.0071174377224199285,0.010676156583629894,0.014234875444839857,0.014234875444839857,0.042704626334519574
2,0.0498220640569395,0.014234875444839857,0.017793594306049824,0.0071174377224199285,0.010676156583629894,0.0071174377224199285,0.017793594306049824,0.028469750889679714,0.017793594306049824,0.08185053380782918
3,0.09252669039145907,0.03914590747330961,0.021352313167259787,0.017793594306049824,0.014234875444839857,0.014234875444839857,0.028469750889679714,0.03558718861209965,0.03558718861209965,0.12455516014234876
4,0.11743772241992882,0.028469750889679714,0.046263345195729534,0.017793594306049824,0.028469750889679714,0.02491103202846975,0.06761565836298933,0.03914590747330961,0.042704626334519574,0.16370106761565836
5,0.1423487544483986,0.03202846975088968,0.046263345195729534,0.021352313167259787,0.03914590747330961,0.03558718861209965,0.06405693950177936,0.042704626334519574,0.05693950177935943,0.18861209964412812
6,0.16370106761565836,0.060498220640569395,0.0498220640569395,0.028469750889679714,0.042704626334519574,0.05338078291814947,0.05338078291814947,0.0498220640569395,0.08185053380782918,0.2277580071174377
7,0.199288256227758,0.08185053380782918,0.0711743772241993,0.042704626334519574,0.042704626334519574,0.060498220640569395,0.08185053380782918,0.05338078291814947,0.09608540925266904,0.2526690391459075
8,0.2206405693950178,0.09252669039145907,0.06405693950177936,0.046263345195729534,0.0498220640569395,0.06405693950177936,0.09608540925266904,0.06405693950177936,0.0711743772241993,0.2669039145907473
9,0.24199288256227758,0.08540925266903915,0.08896797153024912,0.0498220640569395,0.060498220640569395,0.06761565836298933,0.08896797153024912,0.06405693950177936,0.08540925266903915,0.29537366548042704
10,0.2597864768683274,0.09252669039145907,0.09252669039145907,0.06761565836298933,0.06761565836298933,0.07473309608540925,0.05693950177935943,0.0711743772241993,0.09608540925266904,0.3096085409252669
11,0.2669039145907473,0.09608540925266904,0.10320284697508897,0.08540925266903915,0.08185053380782918,0.08185053380782918,0.08896797153024912,0.08185053380782918,0.12099644128113879,0.33451957295373663
12,0.2846975088967972,0.1103202846975089,0.08540925266903915,0.09608540925266904,0.08896797153024912,0.09608540925266904,0.09252669039145907,0.08540925266903915,0.12099644128113879,0.3594306049822064
13,0.3096085409252669,0.11387900355871886,0.12811387900355872,0.1103202846975089,0.08896797153024912,0.099644128113879,0.12811387900355872,0.09252669039145907,0.12455516014234876,0.3879003558718861
14,0.3274021352313167,0.12099644128113879,0.1387900355871886,0.12099644128113879,0.1103202846975089,0.10676156583629894,0.16370106761565836,0.099644128113879,0.1494661921708185,0.4092526690391459
15,0.35231316725978645,0.1494661921708185,0.14590747330960854,0.12811387900355872,0.12811387900355872,0.12811387900355872,0.1423487544483986,0.11387900355871886,0.1708185053380783,0.4412811387900356
16,0.36298932384341637,0.15302491103202848,0.1387900355871886,0.13167259786476868,0.13523131672597866,0.13523131672597866,0.1601423487544484,0.12099644128113879,0.1387900355871886,0.4555160142348754
17,0.37722419928825623,0.13167259786476868,0.18149466192170818,0.1423487544483986,0.1387900355871886,0.1494661921708185,0.17437722419928825,0.12811387900355872,0.17437722419928825,0.47330960854092524
18,0.398576512455516,0.18149466192170818,0.21352313167259787,0.1494661921708185,0.1423487544483986,0.15658362989323843,0.15302491103202848,0.13523131672597866,0.20284697508896798,0.49110320284697506
19,0.41637010676156583,0.19572953736654805,0.19217081850533807,0.1601423487544484,0.16370106761565836,0.17437722419928825,0.16725978647686832,0.1494661921708185,0.18149466192170818,0.5195729537366548
20,0.4412811387900356,0.23487544483985764,0.15658362989323843,0.16725978647686832,0.17437722419928825,0.18149466192170818,0.19217081850533807,0.1601423487544484,0.22419928825622776,0.5302491103202847
21,0.4555160142348754,0.2277580071174377,0.19572953736654805,0.17793594306049823,0.19217081850533807,0.20284697508896798,0.19217081850533807,0.17793594306049823,0.20284697508896798,0.5444839857651246
22,0.4697508896797153,0.2099644128113879,0.22419928825622776,0.19217081850533807,0.20640569395017794,0.2099644128113879,0.26334519572953735,0.18505338078291814,0.23843416370106763,0.5622775800711743
23,0.501779359430605,0.21352313167259787,0.20640569395017794,0.20640569395017794,0.2206405693950178,0.21352313167259787,0.2277580071174377,0.20284697508896798,0.24555160142348753,0.5729537366548043
24,0.501779359430605,0.26334519572953735,0.19217081850533807,0.2206405693950178,0.2277580071174377,0.2313167259786477,0.2277580071174377,0.20640569395017794,0.21708185053380782,0.597864768683274
25,0.505338078291815,0.27402135231316727,0.2313167259786477,0.2313167259786477,0.23487544483985764,0.2526690391459075,0.22419928825622776,0.2206405693950178,0.22419928825622776,0.6120996441281139
26,0.5338078291814946,0.2669039145907473,0.29537366548042704,0.23843416370106763,0.2491103202846975,0.26334519572953735,0.27402135231316727,0.23487544483985764,0.27402135231316727,0.6227758007117438
27,0.5373665480427047,0.2704626334519573,0.21352313167259787,0.2526690391459075,0.2526690391459075,0.2846975088967972,0.2704626334519573,0.2526690391459075,0.2704626334519573,0.6334519572953736
28,0.5480427046263345,0.28113879003558717,0.29537366548042704,0.26334519572953735,0.2597864768683274,0.2918149466192171,0.26334519572953735,0.2669039145907473,0.2669039145907473,0.6476868327402135
29,0.5658362989323843,0.26334519572953735,0.29537366548042704,0.2775800711743772,0.2775800711743772,0.302491103202847,0.2775800711743772,0.2775800711743772,0.3238434163701068,0.6583629893238434
30,0.5729537366548043,0.2775800711743772,0.2846975088967972,0.29537366548042704,0.28825622775800713,0.30604982206405695,0.31316725978647686,0.28825622775800713,0.3202846975088968,0.6690391459074733
31,0.5765124555160143,0.3167259786476868,0.2918149466192171,0.3096085409252669,0.298932384341637,0.31316725978647686,0.30604982206405695,0.2918149466192171,0.2918149466192171,0.6868327402135231
32,0.5836298932384342,0.298932384341637,0.2526690391459075,0.31316725978647686,0.302491103202847,0.3238434163701068,0.302491103202847,0.302491103202847,0.3167259786476868,0.6868327402135231
33,0.594306049822064,0.3096085409252669,0.3309608540925267,0.3309608540925267,0.3202846975088968,0.33451957295373663,0.34519572953736655,0.3167259786476868,0.3202846975088968,0.701067615658363
34,0.597864768683274,0.39501779359430605,0.3167259786476868,0.33807829181494664,0.3238434163701068,0.3416370106761566,0.3274021352313167,0.3238434163701068,0.3594306049822064,0.7046263345195729
35,0.604982206405694,0.3487544483985765,0.3594306049822064,0.3416370106761566,0.3238434163701068,0.35587188612099646,0.3416370106761566,0.33807829181494664,0.34519572953736655,0.7259786476868327
36,0.608540925266904,0.3701067615658363,0.3416370106761566,0.3487544483985765,0.3274021352313167,0.3665480427046263,0.3274021352313167,0.33807829181494664,0.35231316725978645,0.7402135231316725
37,0.6156583629893239,0.398576512455516,0.3416370106761566,0.3594306049822064,0.3416370106761566,0.3736654804270463,0.39501779359430605,0.35587188612099646,0.35231316725978645,0.7402135231316725
38,0.6263345195729537,0.38434163701067614,0.35231316725978645,0.3701067615658363,0.34519572953736655,0.3807829181494662,0.40569395017793597,0.3594306049822064,0.3416370106761566,0.7544483985765125
39,0.6334519572953736,0.41637010676156583,0.3807829181494662,0.37722419928825623,0.35587188612099646,0.3879003558718861,0.38434163701067614,0.3701067615658363,0.3701067615658363,0.7686832740213523
40,0.6441281138790036,0.3665480427046263,0.39501779359430605,0.39501779359430605,0.3594306049822064,0.3914590747330961,0.4626334519572954,0.3807829181494662,0.3914590747330961,0.7793594306049823
